district_code,district_name,mandal_code,mandal_name,village_code,village_name,sro_code,sro_name
21_5,MAHABUBABAD,07,GUDUR,2127006,KESHAVAPATNAM,,
21_5,MAHABUBABAD,07,GUDUR,2127024,KOLLAPUR,,
21_5,MAHABUBABAD,07,GUDUR,2127014,MACHARLA,,
21_5,MAHABUBABAD,07,GUDUR,2127002,MADANAPUR,,
21_5,MAHABUBABAD,07,GUDUR,2127026,MATWADA,,
21_5,MAHABUBABAD,07,GUDUR,2127018,NAIKPALLY,,
21_5,MAHABUBABAD,07,GUDUR,2127027,NEELAVANCHA,,
21_5,MAHABUBABAD,07,GUDUR,2127013,OOTLA,,
21_5,MAHABUBABAD,07,GUDUR,2127005,PONUGODU,,
21_5,MAHABUBABAD,07,GUDUR,2127017,RAJANPALLY,,
21_5,MAHABUBABAD,07,GUDUR,2127011,SEETHANAGARAM,,
21_5,MAHABUBABAD,07,GUDUR,2127019,TEEGALAVENI,,
21_5,MAHABUBABAD,07,GUDUR,2127028,TIMMAPUR,,
21_5,MAHABUBABAD,07,GUDUR,2127012,VEERAMPET,,
21_5,MAHABUBABAD,07,GUDUR,2127007,VENGAPET,,
21_5,MAHABUBABAD,18,INUGURTHY,2119007,CHINNAMUPPARAM,,
21_5,MAHABUBABAD,18,INUGURTHY,2119005,CHINNANAGARAM,,
21_5,MAHABUBABAD,18,INUGURTHY,2125008,INUGURTHY,,
21_5,MAHABUBABAD,18,INUGURTHY,2125009,KOMATIPALLY,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125016,ANNARAM,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125004,ARPANAPALLE,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125013,BERIWADA,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125011,DHANASARI,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125002,INTIKANNE,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125010,KALWALA,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125003,KATREPALLE,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125006,KESAMUDRAM,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125001,KORUKONDAPALLE,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125007,MAHAMOODPATNAM,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125017,NARAYANAPURAM,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125012,PENUGONDA,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125014,RANGAPURAM,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125015,TALLAPUSAPALLY,,
21_5,MAHABUBABAD,08,KESAMUDRAM,2125005,UPPARAPALLE,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128003,ANKANNAGUDEM,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128054,BAKKACHINTHALAPAD,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128061,BATHULAPALLE,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128049,BOTHAVANIGUDEM,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128006,DEVAVARAM (D),,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128048,DORAVARIVEMPALLE,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128030,DURGARAM,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128014,ENCHAGUDEM,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128060,ESHWARAGUDEM,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128057,GOPALPUR,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128023,GOVINDAPUR,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128016,GUNDAM,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128029,GUNDREPALLE,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128058,GUNJED,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128005,IPPALAPEGADAPUR (D),,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128064,IRUKULAKUNTA  (D),,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128026,JANGALPALLE   (D),,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128010,JANGAMVANIGUDEM,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128065,KARLAI,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128031,KARNEGANDI,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128056,KISHTAPUR,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128002,KONAPUR,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128027,KOTHAGUDEM,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128025,KOTHAPALLE,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128011,KUNDANPALLE,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128022,MANCHANPALLE,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128017,MOKALLAPALLE,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128015,MORRAIGUDEM,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128050,MUSIMI,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128024,MYLARAM,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128020,NEELAMPALLE,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128012,OOTAI,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128028,PEGADAPALLE,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128018,POGALLAPALLE,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128053,POLARAM,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128004,RAMPUR  (D),,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128007,RANGAPPAGUDEM,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128052,ROUTHUGUDEM,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128021,RUDRAVARAM (D),,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128013,SADIREDDIPALLE,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128059,THATIVARIVEMPALLE,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128001,THIMMAPUR,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128055,UPPARAGUDEM (D),,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128051,VELUBELLY,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128019,VOJJAVANIGUDEM(D),,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128008,YEDULLAPALLE,,
21_5,MAHABUBABAD,09,KOTHAGUDA,2128009,YERRAVARAM,,
21_5,MAHABUBABAD,10,KURAVI,2123005,AYYAGARIPALLE,,
21_5,MAHABUBABAD,10,KURAVI,2123020,BALAPALA,,
21_5,MAHABUBABAD,10,KURAVI,2123009,GUNDRATHIMADUGU,,
21_5,MAHABUBABAD,10,KURAVI,2123011,KANCHARLAGUDEM,,
21_5,MAHABUBABAD,10,KURAVI,2123004,KANDIKONDA,,
21_5,MAHABUBABAD,10,KURAVI,2123006,KURAVI,,
21_5,MAHABUBABAD,10,KURAVI,2123013,MODUGULAGUDEM,,
21_5,MAHABUBABAD,10,KURAVI,2123007,MOGILICHERLA,,
21_5,MAHABUBABAD,10,KURAVI,2123019,NALLELLA,,
21_5,MAHABUBABAD,10,KURAVI,2123008,NARAYANAPUR,,
21_5,MAHABUBABAD,10,KURAVI,2123001,NERADA,,
21_5,MAHABUBABAD,10,KURAVI,2123010,RAJOLE,,
21_5,MAHABUBABAD,10,KURAVI,2123003,SUDANPALLE,,
21_5,MAHABUBABAD,10,KURAVI,2123002,THATTUPALLE,,
21_5,MAHABUBABAD,10,KURAVI,2123012,THIRUMALAPURAM,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124005,AMMANGAL,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124015,ANANTHARAMU,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124019,BETHOLE,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124008,EDULAPUSAPALLE,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124016,GUMUDURU,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124014,JAMANNDLAPALLE,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124003,JANGLIGONDA,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124012,KAMBALAPALLY,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124002,LAXMIPUR,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124020,MADHAVAPUR,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124017,MAHABUBABAD,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124018,MALIALA,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124006,MUDUPUGAL,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124013,NANDIWADA,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124004,PARVATHAGIRI,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124011,REDDIAL,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124007,SHANIGAPURAM,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124001,SINGARAM,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124010,V.S.LAKSHMIPUR,,
21_5,MAHABUBABAD,11,MAHABUBABAD,2124009,VEMUNUR,,
21_5,MAHABUBABAD,12,MARIPEDA,2121022,ABBAIPALEM,,
21_5,MAHABUBABAD,12,MARIPEDA,2121006,ANEPUR,,
21_5,MAHABUBABAD,12,MARIPEDA,2121020,BEECHARAJPALLE,,
21_5,MAHABUBABAD,12,MARIPEDA,2121012,BURHANPUR,,
21_5,MAHABUBABAD,12,MARIPEDA,2121008,CHILLAMCHERLA,,
21_5,MAHABUBABAD,12,MARIPEDA,2121019,DHARMARAM,,
21_5,MAHABUBABAD,12,MARIPEDA,2121018,ERJERLA,,
21_5,MAHABUBABAD,12,MARIPEDA,2121023,GALIVARIGUDEM,,
21_5,MAHABUBABAD,12,MARIPEDA,2121014,GIRIPURAM,,
21_5,MAHABUBABAD,12,MARIPEDA,2121013,GUNDEPUDI,,
21_5,MAHABUBABAD,12,MARIPEDA,2121015,MARIPEDA,,
21_5,MAHABUBABAD,12,MARIPEDA,2121007,NEELAKURTHY,,
21_5,MAHABUBABAD,12,MARIPEDA,2121021,PURUSHOTHAMAIGUDEM,,
21_5,MAHABUBABAD,12,MARIPEDA,2121009,RAMPURAM,,
21_5,MAHABUBABAD,12,MARIPEDA,2121010,THALLAOOKAL,,
21_5,MAHABUBABAD,12,MARIPEDA,2121011,THANAMCHERLA,,
21_5,MAHABUBABAD,12,MARIPEDA,2121017,ULLEPALLE,,
21_5,MAHABUBABAD,12,MARIPEDA,2121016,VEERARAM,,
21_5,MAHABUBABAD,12,MARIPEDA,2121005,YELLAMPET,,
21_5,MAHABUBABAD,13,NARSIMHULAPET,2120015,AKKIRALA,,
21_5,MAHABUBABAD,13,NARSIMHULAPET,2120016,BOJJANNAPETA,,
21_5,MAHABUBABAD,13,NARSIMHULAPET,2120014,JAYAPURAM,,
21_5,MAHABUBABAD,13,NARSIMHULAPET,2120013,KOMMULAVANCHA,,
21_5,MAHABUBABAD,13,NARSIMHULAPET,2120018,KOWSALYADEVIPALLE,,
21_5,MAHABUBABAD,13,NARSIMHULAPET,2120019,MUNGIMADUGU,,
21_5,MAHABUBABAD,13,NARSIMHULAPET,2120012,NARSIMHULAPET,,
21_5,MAHABUBABAD,13,NARSIMHULAPET,2120020,PEDDANAGARAM,,
21_5,MAHABUBABAD,13,NARSIMHULAPET,2120011,VANTHADUPULA,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119008,ALAIR,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119015,BRAHMANAKOTHAPALLE,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119004,KACHIKAL,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119017,MADANTHURTHY,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119001,MECHARAJPALLE,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119018,MUNUGALVEDU,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119013,NAINALA,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119010,NARASIMHULAGUDEM,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119014,NELLIKUDUR,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119006,RAJULAKOTHAPALLE,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119003,RAMANUJAPURAM,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119012,RAVIRALA,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119011,SRIRAMGIRI,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119009,VAVILALA,,
21_5,MAHABUBABAD,14,NELLIKUDUR,2119002,YERRABELLIGUDEM,,
21_5,MAHABUBABAD,15,PEDDAVANGARA,2116012,AUTHAPURAM,,
21_5,MAHABUBABAD,15,PEDDAVANGARA,2118020,BOMMAKAL,,
21_5,MAHABUBABAD,15,PEDDAVANGARA,2118009,CHINNAVANGARA,,
21_5,MAHABUBABAD,15,PEDDAVANGARA,2118019,CHITYAL,,
21_5,MAHABUBABAD,15,PEDDAVANGARA,2116009,GANTLAKUNTA,,
21_5,MAHABUBABAD,15,PEDDAVANGARA,2116014,KORIPELLE,,
21_5,MAHABUBABAD,15,PEDDAVANGARA,2116013,PEDDAVANGARA,,
21_5,MAHABUBABAD,15,PEDDAVANGARA,2116010,POCHAMPALLE,,
21_5,MAHABUBABAD,15,PEDDAVANGARA,2116016,POCHARAM,,
21_5,MAHABUBABAD,15,PEDDAVANGARA,2116015,WADDEKOTHAPALLE,,
21_5,MAHABUBABAD,17,SEEROLE,2123014,CHINTHALAPALLE,,
21_5,MAHABUBABAD,17,SEEROLE,2123015,KAMPALLE,,
21_5,MAHABUBABAD,17,SEEROLE,2122007,MANNEGUDEM,,
21_5,MAHABUBABAD,17,SEEROLE,2123016,SEEROLE,,
21_5,MAHABUBABAD,17,SEEROLE,2123018,THALLASANKEESA,,
21_5,MAHABUBABAD,17,SEEROLE,2123017,UPPARAGUDEM,,
21_5,MAHABUBABAD,16,THORRUR,2118005,AMMAPURAM,,
21_5,MAHABUBABAD,16,THORRUR,2118025,BONTHUPALLE,,
21_5,MAHABUBABAD,16,THORRUR,2118023,CHERLAPALEM,,
21_5,MAHABUBABAD,16,THORRUR,2118022,CHIKATAIPALEM,,
21_5,MAHABUBABAD,16,THORRUR,2118012,CHINTHALAPALLE,,
21_5,MAHABUBABAD,16,THORRUR,2118016,FATHEPUR,,
21_5,MAHABUBABAD,16,THORRUR,2118017,GOPALAGIRI,,
21_5,MAHABUBABAD,16,THORRUR,2118003,GURTHUR,,
21_5,MAHABUBABAD,16,THORRUR,2118018,HARIPIRYALA,,
21_5,MAHABUBABAD,16,THORRUR,2118001,JAMASTHANPUR,,
21_5,MAHABUBABAD,16,THORRUR,2118013,KANTAIPALEM,,
21_5,MAHABUBABAD,16,THORRUR,2118021,KARKAL,,
21_5,MAHABUBABAD,16,THORRUR,2118004,KHANAPUR,,
21_5,MAHABUBABAD,16,THORRUR,2118006,KOMMANAPALLI,,
21_5,MAHABUBABAD,16,THORRUR,2118014,MADIPALLE,,
21_5,MAHABUBABAD,16,THORRUR,2118024,MATEDU,,
21_5,MAHABUBABAD,16,THORRUR,2118008,NANCHARIMADUR,,
21_5,MAHABUBABAD,16,THORRUR,2118015,POLEPALLE,,
21_5,MAHABUBABAD,16,THORRUR,2118002,SOMARAM,,
21_5,MAHABUBABAD,16,THORRUR,2118011,THORRUR,,
21_5,MAHABUBABAD,16,THORRUR,2118007,VELIKATTE,,
21_5,MAHABUBABAD,16,THORRUR,2118010,VENKATAPURAM,,
21_6,MULUGU,03,ETURNAGARAM,2149045,AKULAVARI GHANPUR,,
21_6,MULUGU,03,ETURNAGARAM,2149029,ALLAMVARI GHANAPURAM,,
21_6,MULUGU,03,ETURNAGARAM,2149051,ALUGUBELLE,,
21_6,MULUGU,03,ETURNAGARAM,2149033,BANAJI BANDHAM,,
21_6,MULUGU,03,ETURNAGARAM,2149043,BUTARAM,,
21_6,MULUGU,03,ETURNAGARAM,2149032,CHALPAKA,,
21_6,MULUGU,03,ETURNAGARAM,2149059,CHINABOINAPALLE,,
21_6,MULUGU,03,ETURNAGARAM,2149063,CHINNA VENKATAPUR,,
21_6,MULUGU,03,ETURNAGARAM,2149021,CHINTHAGUDA,,
21_6,MULUGU,03,ETURNAGARAM,2149058,CHIRRAGUDEM,,
21_6,MULUGU,03,ETURNAGARAM,2149039,DODLA,,
21_6,MULUGU,03,ETURNAGARAM,2149044,EKKELA,,
21_6,MULUGU,03,ETURNAGARAM,2149034,ELISHETTIPALLE,,
21_6,MULUGU,03,ETURNAGARAM,2149046,ETURNAGARAM,,
21_6,MULUGU,03,ETURNAGARAM,2149061,GOGUBELLE,,
21_6,MULUGU,03,ETURNAGARAM,2149040,GUNDENGAVAI,,
21_6,MULUGU,03,ETURNAGARAM,2149037,KONDAI,,
21_6,MULUGU,03,ETURNAGARAM,2149036,KONDRED,,
21_6,MULUGU,03,ETURNAGARAM,2149055,KORETPALLE,,
21_6,MULUGU,03,ETURNAGARAM,2149057,KOTHAGUDEM,,
21_6,MULUGU,03,ETURNAGARAM,2149064,LINGAPUR,,
21_6,MULUGU,03,ETURNAGARAM,2149026,MALLAKATTA,,
21_6,MULUGU,03,ETURNAGARAM,2149038,MALLYAL,,
21_6,MULUGU,03,ETURNAGARAM,2149042,MANASPALLE,,
21_6,MULUGU,03,ETURNAGARAM,2149031,MAREDUPAKA,,
21_6,MULUGU,03,ETURNAGARAM,2149056,MEDARAM,,
21_6,MULUGU,03,ETURNAGARAM,2149041,ODDUGUDEM,,
21_6,MULUGU,03,ETURNAGARAM,2149050,PAPKAPUR,,
21_6,MULUGU,03,ETURNAGARAM,2149062,PEDDA VENKATAPUR,,
21_6,MULUGU,03,ETURNAGARAM,2149030,RAIGUDEM,,
21_6,MULUGU,03,ETURNAGARAM,2149047,RAMANNAGUDEM,,
21_6,MULUGU,03,ETURNAGARAM,2149048,RAMNAGAR (KOYAGUDA),,
21_6,MULUGU,03,ETURNAGARAM,2149025,RAMPUR(AGRAHAR ),,
21_6,MULUGU,03,ETURNAGARAM,2149028,ROHEER,,
21_6,MULUGU,03,ETURNAGARAM,2149027,SHANKARAJPALLE,,
21_6,MULUGU,03,ETURNAGARAM,2149054,SHAPALLE,,
21_6,MULUGU,03,ETURNAGARAM,2149060,SHIVAPUR,,
21_6,MULUGU,03,ETURNAGARAM,2149052,TEEGALVAI,,
21_6,MULUGU,03,ETURNAGARAM,2149049,YELLAPURAM,,
21_6,MULUGU,05,GOVINDARAOPET,2147008,BUSSAPUR,,
21_6,MULUGU,05,GOVINDARAOPET,2147006,CHALWAI,,
21_6,MULUGU,05,GOVINDARAOPET,2147013,DAMMAKKA PALLE,,
21_6,MULUGU,05,GOVINDARAOPET,2147004,KANNAIGUDEM,,
21_6,MULUGU,05,GOVINDARAOPET,2147011,KARLAPALLE,,
21_6,MULUGU,05,GOVINDARAOPET,2147009,LAKNAVARAM,,
21_6,MULUGU,05,GOVINDARAOPET,2147007,MACHCHAPUR,,
21_6,MULUGU,05,GOVINDARAOPET,2147014,MEDARAM (PATTI CHALVAI),,
21_6,MULUGU,05,GOVINDARAOPET,2147001,MOTLAGUDEM,,
21_6,MULUGU,05,GOVINDARAOPET,2147002,MUTHAPUR,,
21_6,MULUGU,05,GOVINDARAOPET,2147003,PASRANAGARAM,,
21_6,MULUGU,05,GOVINDARAOPET,2147010,RAMPUR,,
21_6,MULUGU,05,GOVINDARAOPET,2147005,RANGAPUR,,
21_6,MULUGU,05,GOVINDARAOPET,2147012,VENKATA PURAM,,
21_6,MULUGU,06,KANNAIGUDEM,2149035,AILAPUR,,
21_6,MULUGU,06,KANNAIGUDEM,2149005,ANDUKPALLE,,
21_6,MULUGU,06,KANNAIGUDEM,2149002,BHOPATHIPURAM,,
21_6,MULUGU,06,KANNAIGUDEM,2149019,BUTTAIGUDEM,,
21_6,MULUGU,06,KANNAIGUDEM,2149053,CHINTHAGUDEM,,
21_6,MULUGU,06,KANNAIGUDEM,2149016,CHITYAL,,
21_6,MULUGU,06,KANNAIGUDEM,2149008,DEVADHUMULA,,
21_6,MULUGU,06,KANNAIGUDEM,2149023,ETUR,,
21_6,MULUGU,06,KANNAIGUDEM,2149006,GANGARAM(PG),,
21_6,MULUGU,06,KANNAIGUDEM,2149012,GANGUGUDEM,,
21_6,MULUGU,06,KANNAIGUDEM,2149013,GURREVULA,,
21_6,MULUGU,06,KANNAIGUDEM,2149018,KANNAIGUDEM,,
21_6,MULUGU,06,KANNAIGUDEM,2149024,KANTHANPALLE,,
21_6,MULUGU,06,KANNAIGUDEM,2149010,KOTHUR  (P.G),,
21_6,MULUGU,06,KANNAIGUDEM,2149009,LAXMIPURAM (P.G),,
21_6,MULUGU,06,KANNAIGUDEM,2149015,MALKAPALLE,,
21_6,MULUGU,06,KANNAIGUDEM,2149001,MAREPALLE,,
21_6,MULUGU,06,KANNAIGUDEM,2149017,MUPPANAPALLE,,
21_6,MULUGU,06,KANNAIGUDEM,2149014,PADIGAPUR(PATTIGORREVUL,,
21_6,MULUGU,06,KANNAIGUDEM,2149003,PAREDU,,
21_6,MULUGU,06,KANNAIGUDEM,2149004,RAJANNAPETA,,
21_6,MULUGU,06,KANNAIGUDEM,2149011,RAMPUR,,
21_6,MULUGU,06,KANNAIGUDEM,2149020,SARVAI,,
21_6,MULUGU,06,KANNAIGUDEM,2149022,SINGARAM,,
21_6,MULUGU,06,KANNAIGUDEM,2149007,THUPAKULAGUDEM,,
21_6,MULUGU,21,MALLAMPALLY,2145009,MALLAMPALLE,,
21_6,MULUGU,21,MALLAMPALLY,2145010,RAMCHANDRAPUR,,
21_6,MULUGU,10,MANGAPET,2150019,AKINEPALLE MALLARAM,,
21_6,MULUGU,10,MANGAPET,2150024,BALANNAGUDEM,,
21_6,MULUGU,10,MANGAPET,2150020,BANDARUGUDEM,,
21_6,MULUGU,10,MANGAPET,2150023,BARLAGUDEM (D),,
21_6,MULUGU,10,MANGAPET,2150017,BRAHMANAPALLE,,
21_6,MULUGU,10,MANGAPET,2150009,CHERUPALLE,,
21_6,MULUGU,10,MANGAPET,2150006,CHUNCHUPALLE,,
21_6,MULUGU,10,MANGAPET,2150021,DOMEDA,,
21_6,MULUGU,10,MANGAPET,2150013,GOLLAGUDEM,,
21_6,MULUGU,10,MANGAPET,2150001,KAMALAPUR,,
21_6,MULUGU,10,MANGAPET,2150018,KATHIGUDEM,,
21_6,MULUGU,10,MANGAPET,2150004,KOMATIPALLE,,
21_6,MULUGU,10,MANGAPET,2150022,LODUKGUDEM (D),,
21_6,MULUGU,10,MANGAPET,2150007,MALLUR,,
21_6,MULUGU,10,MANGAPET,2150002,MANGAPET,,
21_6,MULUGU,10,MANGAPET,2150005,NARSAPUR,,
21_6,MULUGU,10,MANGAPET,2150010,NARSIMHASAGAR,,
21_6,MULUGU,10,MANGAPET,2150015,POREDUPALLE,,
21_6,MULUGU,10,MANGAPET,2150014,RAJUPET,,
21_6,MULUGU,10,MANGAPET,2150016,RAMACHANDRUNIPETA,,
21_6,MULUGU,10,MANGAPET,2150012,RAMANAKKAPETA,,
21_6,MULUGU,10,MANGAPET,2150008,THIMMAMPET,,
21_6,MULUGU,10,MANGAPET,2150003,THONDYAL LAXMIPUR,,
21_6,MULUGU,10,MANGAPET,2150011,WADAGUDEM (P.R),,
21_6,MULUGU,12,MULUG,2145008,ABBAPURAM,,
21_6,MULUGU,12,MULUG,2145018,ANKANNAGUDEM,,
21_6,MULUGU,12,MULUG,2145004,ANNAMPALLE,,
21_6,MULUGU,12,MULUG,2145001,BANDARUPALLE,,
21_6,MULUGU,12,MULUG,2145002,INCHERLA,,
21_6,MULUGU,12,MULUG,2145011,JAGGANNAPETA,,
21_6,MULUGU,12,MULUG,2145007,JAKARAM,,
21_6,MULUGU,12,MULUG,2145015,KANNAIGUDEM,,
21_6,MULUGU,12,MULUG,2145003,KASIMDEVIPETA,,
21_6,MULUGU,12,MULUG,2145014,KOTHUR,,
21_6,MULUGU,12,MULUG,2145006,MADANAPALLE,,
21_6,MULUGU,12,MULUG,2145005,MULUG,,
21_6,MULUGU,12,MULUG,2145012,PATHIPALLE,,
21_6,MULUGU,12,MULUG,2145016,PEGADAPALLE,,
21_6,MULUGU,12,MULUG,2145013,POTLAPUR,,
21_6,MULUGU,12,MULUG,2145019,RANABANDAL,,
21_6,MULUGU,12,MULUG,2145017,SARVAPUR,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148008,ADHARVAI (D),,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148057,ALLIGUDEM,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148065,AMKAMPALLE,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148038,ANNARAM,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148073,ASHANNAGUDA YELLAPUR,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148044,BANDAL,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148030,BANJARAYELLAPUR,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148012,BAYYAKKAPET,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148067,BEERELLI,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148034,BHUPATHIPURAM,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148048,BITTUPALLE,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148027,BODIGUDEM (D),,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148053,BOLLEPALLE(P.L),,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148009,BUDIGAVANIPAHAD,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148029,CHENNAPURAM,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148050,CHINTALAKATAPUR,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148042,CHOWLED,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148036,DAMERAVAI,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148005,DURGARAM  (D),,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148015,ELBAKA,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148039,GANGARAM (P.A),,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148014,GONEPALLE,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148040,GOPAIGUDEM (P.A),,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148022,GOURARAM (P.A),,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148020,IMMADI GUDEM,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148006,JAMPANGAVAI,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148001,KALWAPALLE,,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148072,KAMARAM (P.A),,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148028,KAMARAM(PATTITADVAI),,
21_6,MULUGU,16,TADVAI (SAMMAKKA SARAKKA),2148068,KAMISETTIGUDEM   (D),,
